id,sia_e,sia_n,ssa_n,pseudo_plastic_q,pseudo_plastic_uthreshold,till_effective_fraction_overburden,phi_min,z_min,z_max,phi_max,sliding_law
49,1.3191110811648972,3.445472529685076,3.1094878049161094,0.8358232483871947,56.12433801653987,0.017767568344326454,15.731360838184985,-494.6163305328348,378.3735063423413,40,regularized_coulomb
50,3.5937332175481185,3.3224308646037666,3.2729943883988972,0.5491027028967848,183.94658924044458,0.02629113083379693,6.835068426752538,-73.80622593454416,589.4940374863403,40,regularized_coulomb
51,1.4471828131265743,3.1979744129191,3.292144173793238,0.6555468722480169,167.4089253307793,0.01449488301475569,12.969927855466139,-401.29471242606644,921.7521546109904,40,regularized_coulomb
52,1.18052672532931,3.26067125077026,3.0470277442979863,0.7322010891901655,155.14211278405017,0.010416670137607813,19.25195924720766,-168.37469480231266,208.25389691265596,40,regularized_coulomb
53,3.1571095109388754,3.3527725724077126,3.2000900380432906,0.7439431914175031,53.064390723919985,0.015595040987471859,5.7003989004497075,-195.63590049530683,13.529919720903363,40,regularized_coulomb
54,1.312394264056354,3.0646995866830533,3.462636715806,0.3675169365410106,176.105360629602,0.015244346133833237,12.490514656816384,-807.3172538172469,212.42204141893177,40,regularized_coulomb
55,2.6163803787079365,3.1499314150208724,3.4453099381133314,0.8819484563403251,97.15940404645212,0.02430129483806339,19.068268395622347,-510.4926043013104,544.2781470559719,40,regularized_coulomb
56,2.774478487921491,3.134606853189449,3.322043057460919,0.9299756402221485,195.26861968353575,0.020321851685691054,13.24110278740971,-188.22568289813637,458.5982227680759,40,regularized_coulomb
57,1.9260504078037735,3.09221414690232,3.38087751994943,0.8559993714346438,54.10985618593716,0.013972022537541737,14.001001617190123,-526.0105339465067,523.6682146686528,40,regularized_coulomb
58,3.090870169390883,3.0633336465767753,3.009387523425873,0.5378956951205698,67.64375530982667,0.023203734576680773,13.032220988513693,-623.3466617311798,236.4108120254687,40,regularized_coulomb
59,2.754110056876235,3.018290426742935,3.16935677502145,0.5789511947363437,111.31947484173571,0.014996474336960058,18.96677772804535,-347.4887098391989,23.8369172931792,40,regularized_coulomb
60,3.6939121361345024,3.319109642643198,3.15239993035068,0.7990341937233473,188.90151357948662,0.01522092455501636,16.166084371698034,-991.3167726946577,162.43113647423473,40,regularized_coulomb
61,2.054354682068063,3.207138661107429,3.0005496624778787,0.5774905040456938,161.95234896800315,0.021163802910683763,12.659561771923443,-519.9401888760276,690.792667984416,40,regularized_coulomb
62,1.2692556404345443,3.2872327258956227,3.137872512057115,0.8541097476877408,110.67265592538419,0.026620998231538517,13.750011177007714,-81.47472918518667,328.31063651010874,40,regularized_coulomb
63,1.1487539813158376,3.1009249360588913,3.2900185811467066,0.8370365484182992,164.64872211981663,0.02674779079474479,14.586796846890323,-187.7371011108305,131.98385047482202,40,regularized_coulomb
64,2.0254595676628115,3.3459972498520894,3.364407352918163,0.25849400211903173,122.11415348293244,0.012163562007851911,6.7312808580045145,-19.929336641398436,600.2799837393501,40,regularized_coulomb
65,2.9622141657478496,3.2102237368865083,3.0724420153351506,0.9439290173033124,161.63725828379714,0.013711020849269676,15.773309832133677,-795.0407915315443,693.9667201484376,40,regularized_coulomb
66,2.586233655630163,3.049368403230032,3.0410984686294213,0.5273895538336099,102.83906433394583,0.029137383620134003,8.784383932455137,-541.1650373741188,120.70021075485218,40,regularized_coulomb
67,3.606988290183171,3.34097262013081,3.0398482014089963,0.2927201628846597,99.74075840675064,0.028015873381243825,13.454754672416644,-598.1144398711327,6.773785302237119,40,regularized_coulomb
68,2.420621043541122,3.320564551161286,3.2345673218902604,0.5954045115185718,193.18951290291886,0.010047377594625876,12.527986661939071,-491.69591747193164,851.6300369580881,40,regularized_coulomb
69,3.552133619276586,3.2330034501888205,3.2176725199085046,0.30410233666512426,144.67193791470015,0.018318914912908754,18.248877479639603,-594.0824099247563,224.32860894468598,40,regularized_coulomb
70,3.966429518909484,3.271505078994992,3.341062652423538,0.33882398307592154,101.70379613519196,0.02690925101558219,11.36092860714214,-483.52165580684857,283.3254726922836,40,regularized_coulomb
71,2.79464866135082,3.4949831480396156,3.2211041796925284,0.33554208341916447,115.85619179932931,0.02830055629660507,13.977862068911385,-580.4277302136911,793.3514295596981,40,regularized_coulomb
72,3.031352700438364,3.383385674268777,3.316934918341429,0.8325907704650164,160.69724117680144,0.0247095669123807,15.111809607340566,-14.305576751610943,222.2971825958818,40,regularized_coulomb
73,2.1102816689338377,3.139746280529893,3.172820718014296,0.6264538108014798,76.07729583083037,0.02809763865358019,13.516729205503616,-638.8587444713189,837.3276903322335,40,regularized_coulomb
74,1.3469134932483537,3.1312572366363964,3.256763163990339,0.4249063362329413,96.86422968677698,0.019223928292138513,9.826725846869534,-343.1556341512992,343.30847946651943,40,regularized_coulomb
75,2.1211795316820474,3.095644610348108,3.0834700095891616,0.3902837107081252,50.45407343637972,0.021342920772798334,7.749723139212844,-375.71163009509496,146.95932727572557,40,regularized_coulomb
76,1.1745242750727387,3.163426004639338,3.4761131527071925,0.6613566273088096,191.95122989301845,0.018943378540821093,15.873117201849759,-782.8611771136393,861.9215517739256,40,regularized_coulomb
77,3.278983977798425,3.1728511911013,3.1807064805401275,0.7445630964329892,93.46503939656557,0.011274090517063903,11.470431426570364,-645.4705936933126,507.35635966146384,40,regularized_coulomb
78,2.488926517554944,3.105084370117904,3.3438654092021505,0.3507061793790919,125.48388438846418,0.01861177415603281,14.750596458234638,-109.05674528945019,117.01250967067868,40,regularized_coulomb
79,1.002615969412852,3.0503727714256192,3.4958433065277803,0.9281643761212939,192.63004488110917,0.018733325412520305,5.482626875270034,-741.598648393867,538.8424543472302,40,regularized_coulomb
80,2.87857937780245,3.243636870552523,3.2697672441353642,0.780059793662636,77.13072402379804,0.010791103516332222,7.075947577242573,-724.5854183771202,552.5174160612552,40,regularized_coulomb
81,3.5134033000014138,3.094037551422311,3.0328931661865672,0.643155945998739,105.10364934332188,0.01850250971888253,8.135640965990556,-250.78404039276074,979.8922344841661,40,regularized_coulomb
82,2.085905098893955,3.3563169807841455,3.0961581394958175,0.4215072023965949,138.42640491916882,0.01852823371827863,8.600226643288307,-974.3475003431316,724.3773360506473,40,regularized_coulomb
83,2.8142791415473387,3.282879126238516,3.4584818276187197,0.7012079730204862,122.60240916398075,0.023081990338791117,18.59502711158321,-79.07152726414927,232.98513440155173,40,regularized_coulomb
84,1.9491222930576482,3.0732911161184466,3.4125600645655165,0.5980296044160793,109.7528995865029,0.023354386945078492,15.707484563931182,-190.16261474737053,226.63698502381507,40,regularized_coulomb
85,2.9543209525366896,3.3358390625166217,3.267275552339323,0.46359185183567997,133.55108902082992,0.011981872556924863,12.922683261281625,-355.02842298334826,206.99891486569334,40,regularized_coulomb
86,1.4277701248185526,3.3282377344671428,3.0440916364121122,0.5238403689984721,151.90746422140188,0.011028520291741879,13.955636663899165,-720.2836931260049,416.79832431326923,40,regularized_coulomb
87,3.364273232390625,3.2472553743360106,3.082218671761403,0.6991025241154548,112.45603058201607,0.019118667787729048,14.360472366604569,-729.799564829405,646.4675109762838,40,regularized_coulomb
88,3.650427853086555,3.4690864909152648,3.263281954948038,0.9492638686861691,102.26463666770366,0.02699538889553832,11.626212554509326,-60.20529542118652,868.7969905514834,40,regularized_coulomb
89,1.1261512085420244,3.316574778242207,3.3500258535721743,0.6544284133920102,66.12872916749082,0.029806116372579836,15.168827245123914,-338.3506001195843,256.0432369130371,40,regularized_coulomb
90,3.1121958500715685,3.334684113098795,3.2937610303976346,0.8739893050687766,131.14269646432905,0.01474869017696179,11.25581864862496,-906.1759624451154,151.2620228299838,40,regularized_coulomb
91,2.2501357640226267,3.47897004842034,3.4756808816555305,0.31567334187398804,96.12970269383288,0.018450191888639614,6.184763573006919,-11.020709829488055,650.1947135134553,40,regularized_coulomb
92,2.6311289474290485,3.467537158366981,3.310779643755826,0.33498027684600684,123.52682980407941,0.011496586730284265,13.058401999711366,-426.1739507474474,763.7730429402466,40,regularized_coulomb
93,3.342418023590442,3.132344945339016,3.1772858463274165,0.6128524529008296,70.36875615523593,0.010319326137814288,16.602457476054358,-642.3112869695944,670.2580679220772,40,regularized_coulomb
94,3.2557830333678384,3.140115828915768,3.4344562209013256,0.497406663519193,54.8688722086233,0.013120460035787982,18.105263091367117,-396.107197473749,432.999172881138,40,regularized_coulomb
95,3.7346527725657017,3.3949447283981358,3.2397550587504864,0.6996590687057236,127.96511768189292,0.02821875662629475,16.631850745370233,-983.4612224048074,811.3423932501998,40,regularized_coulomb
96,1.960708337179187,3.3681892011019405,3.264703610228828,0.9381121849509038,63.079104964661376,0.018338702967972218,10.239799149174992,-513.0758348511059,965.7314697007057,40,regularized_coulomb
97,1.6192832797567267,3.3313836397952397,3.332481754813418,0.473958032672221,79.53550600884607,0.024673708259597485,11.037488403377992,-345.48330302503996,577.6239875825903,40,regularized_coulomb
98,3.7698367669562356,3.1908009014216723,3.0496793260135813,0.27106841532072107,78.80057718273987,0.022736082064385127,8.310767604009563,-569.819433268972,11.701701008009003,40,regularized_coulomb
99,2.4325993815074276,3.0083868898853208,3.24262346189014,0.6414390764401232,126.12350048157529,0.023811978021796312,16.2466518068609,-462.614531908785,777.2714010644635,40,regularized_coulomb
100,2.906843480180663,3.2951828841098827,3.0974733859565484,0.4081865512199009,145.17303099630652,0.01540227491459158,6.262882721005311,-315.40673227941056,866.029990196653,40,regularized_coulomb
101,3.1366255140918016,3.0060272023658947,3.227893222322803,0.9399581865164269,120.11011659802836,0.021397570218669757,16.883340461513107,-32.214365714284895,831.9791589787059,40,regularized_coulomb
102,1.4939553450985121,3.3298474535737124,3.388008791552359,0.8499774077583169,63.91609136750689,0.027178175238861124,9.311241176516527,-144.59537507671416,424.6583396006814,40,regularized_coulomb
103,2.106824696690213,3.3479553887849853,3.066682067861156,0.4053860283954184,113.96777445150327,0.0182708795428215,5.641650025463443,-56.406839398701095,462.5000040406578,40,regularized_coulomb
104,3.2727557438679886,3.341637242568876,3.028536343473096,0.8310250153376143,156.1772965982439,0.016564930096099977,17.67424172609308,-742.6530701651363,186.021024374589,40,regularized_coulomb
105,2.4575388257415476,3.386234359924023,3.282603151501993,0.4766515759271357,178.86307708637634,0.02695781301409409,13.134209103805198,-657.0760294016693,80.85708056292042,40,regularized_coulomb
106,2.551991793715089,3.2653149377607202,3.352515637208487,0.3429370808163605,139.99337120098778,0.013849727299058909,13.596648646559505,-841.6795752033503,114.4665287176451,40,regularized_coulomb
107,1.7801438744928655,3.1619648365327078,3.435657658135669,0.7950501248282795,141.71014340044928,0.014250185060409225,18.862150792470313,-778.639217032392,384.83591264832955,40,regularized_coulomb
108,1.7327277119043762,3.117560191724361,3.480620073743856,0.7461984568623579,62.091909401477004,0.023618659124374584,5.613337128252521,-137.27366974043036,537.6879637864259,40,regularized_coulomb
109,3.7090334404307788,3.453374453540856,3.3427104606010887,0.36283941089639765,146.59789928125713,0.010320520693467783,5.9746790386438136,-803.9193773190352,97.09277793992858,40,regularized_coulomb
110,2.8367677998587224,3.1454571119492125,3.3198914407122437,0.48163712385892266,198.77027262757574,0.012825647092377214,18.83700160422927,-23.90589035482401,66.7425423433358,40,regularized_coulomb
111,2.9733448817116988,3.382477181061441,3.149616899977515,0.6827871578729477,132.19975122094024,0.02048553821214013,19.28654833267526,-619.8165329436674,291.1031897009678,40,regularized_coulomb
112,3.163914370530126,3.04281318171618,3.1707493386932244,0.43615406993817274,112.22076525750069,0.0115552119582463,10.345144736467782,-99.46832048660258,472.21261061215677,40,regularized_coulomb
113,1.6544474674544833,3.2281575275585563,3.0953220276718696,0.29883372941596975,132.88173307334355,0.016983323022062857,5.286529337159733,-450.88621523133224,324.2157591738686,40,regularized_coulomb
114,2.4803449856431508,3.361548311225402,3.410567652594029,0.26986220116258264,181.77253981113375,0.028628051694363034,8.217935467884098,-209.45402570031683,991.1728834897879,40,regularized_coulomb
115,3.6786730689516336,3.194622501217966,3.020748373999341,0.6030528052464398,133.9765749924839,0.012743149908178823,7.165845477694717,-210.9971755673971,754.2103698097244,40,regularized_coulomb
116,2.596735543859629,3.4602669983799688,3.2772611271551324,0.7332633971078553,165.18089756280045,0.026044388562739267,18.213624607195857,-626.850446524883,882.5726127263769,40,regularized_coulomb
117,3.995763869652788,3.214233465279873,3.0111339542081716,0.4516263012972798,163.6695664376311,0.023871399872362933,19.68051384959869,-797.3939075438119,47.73476307431305,40,regularized_coulomb
118,1.9994756386010943,3.0569785835876004,3.3658846024984297,0.7709883332878166,113.02231936521613,0.02288100976551495,5.204007750533978,-858.3463827793007,574.5093645810659,40,regularized_coulomb
119,1.5483895606154343,3.1091800799245872,3.3213869907130973,0.353397760171856,149.5463161897352,0.012116507086100568,19.98128178868746,-585.4545548622631,878.700990602624,40,regularized_coulomb
120,2.4481467010115465,3.42248117706928,3.1088013751894046,0.7512649597213686,131.48347766052999,0.01460371321854951,5.223240647580646,-586.8399892260807,643.3979591797143,40,regularized_coulomb
121,1.480282778063374,3.162352566444878,3.176804925810206,0.37550198404017054,79.12039344830808,0.029448240917292152,14.98017971953446,-67.21267826506914,924.5275231395543,40,regularized_coulomb
122,2.0671774690667877,3.3080127518762357,3.49987373563189,0.5739015384051254,139.29275999231868,0.02643157002428502,9.591599030653555,-566.1432436286775,345.77044663569507,40,regularized_coulomb
123,1.8546059410405396,3.446110997648969,3.059463309774443,0.6904230261983846,149.0842180462355,0.024886308445045746,7.767661079072182,-915.6756331047121,119.90738309782647,40,regularized_coulomb
124,1.1219912422752394,3.447620764119815,3.3354782603909054,0.7227024700766072,146.86343620394968,0.020185213153433593,12.902913374035151,-58.45327689780345,565.3609443640837,40,regularized_coulomb
125,1.4528718683674409,3.4043214986742925,3.061427377469418,0.6803992699910386,169.13873723719502,0.021231759081123496,12.696801482896653,-461.49993553318905,737.0415044573109,40,regularized_coulomb
126,3.313122436432738,3.306665415672971,3.0525855554498778,0.8015592790024768,192.2172533953934,0.028897975887723346,11.071527695450119,-329.3972324840312,548.293098746501,40,regularized_coulomb
127,2.593854259794914,3.2348620475024212,3.4193785935433247,0.8229559619561253,165.36255699167816,0.02099627608918069,11.640196851621814,-812.7353781603321,761.2130284789506,40,regularized_coulomb
128,3.2388598285620387,3.279146298441773,3.251062852213733,0.9263327682016566,102.056723256459,0.010625732457089929,5.378253264734152,-949.3385059476611,234.8597085522099,40,regularized_coulomb
129,3.2848505900942246,3.3917771880573433,3.1076244473303634,0.933252489344484,180.1286995134603,0.029269158447160264,11.178956972375861,-17.118826772588818,468.99253575580076,40,regularized_coulomb
130,2.3142964336879337,3.448972373697318,3.205603175944819,0.5591192671092041,172.07787047615184,0.019138872749848216,8.679103167817335,-94.34554170025979,649.7082375454,40,regularized_coulomb
131,2.342883763313822,3.3547354353503867,3.0518550999869225,0.7304737060982742,176.31868261675407,0.027690795311399063,9.236798205204604,-735.8510736551669,827.8417558945949,40,regularized_coulomb
132,2.3252974574023417,3.0353373682942966,3.4925415797618777,0.851225841881601,110.19513758690087,0.023016387327981665,7.522625193345481,-467.1455910231233,112.39404051811947,40,regularized_coulomb
133,3.4765529955786656,3.3395625890001335,3.1027079093872874,0.7580972964724227,131.8358258888518,0.022813867739030727,16.966344242295648,-809.1005221113817,839.4739975288218,40,regularized_coulomb
134,2.3879087965363235,3.0227022642408197,3.1250413980052403,0.721536269166725,197.11204233625446,0.024989715240411933,9.65125363346794,-612.1277701362417,982.7359773226053,40,regularized_coulomb
135,2.168532545378299,3.2664749485041957,3.2282130850197803,0.5320403600749788,180.98530015904686,0.01165501525749015,17.726199985160576,-821.1604620797121,74.42319516683229,40,regularized_coulomb
136,3.355160724082466,3.4299481851087097,3.1542432541422074,0.3179606460931062,109.01173987281791,0.020751888003314026,17.623478902299873,-577.7127444244504,25.247126369124263,40,regularized_coulomb
137,3.778778141694631,3.179659126021116,3.4826177806591696,0.35988951607792485,72.8866065054992,0.024146529311688352,12.172535275374027,-501.8316739367247,71.11372033248652,40,regularized_coulomb
138,1.4139500267634957,3.0993252681123007,3.0712356500301183,0.4787109852027126,150.37322369296902,0.02395420094045579,10.483016158543403,-673.6946219188501,936.6411751044961,40,regularized_coulomb
139,3.5056606722300465,3.4449507258592895,3.2849190221926126,0.6580319974492157,83.10010153089375,0.029570823414293554,5.552761018757161,-839.8526780057482,890.8029385149092,40,regularized_coulomb
140,2.7369055952597696,3.417597065759809,3.158594823889693,0.3057775721272279,106.78012554178096,0.021914126789667247,13.933387803806077,-574.4206555620607,356.33586388422725,40,regularized_coulomb
141,1.934382983889396,3.039929790423065,3.326008716867198,0.34865768166250516,191.21988999451818,0.016412114683442964,10.133126518065662,-522.9166644507745,133.28555741854402,40,regularized_coulomb
142,2.1594140352711833,3.3596068729343944,3.318575212842772,0.8269221110029348,53.72592063839205,0.024255856473111292,10.99440408348319,-443.40107949187734,321.263440324442,40,regularized_coulomb
143,1.9191436007471663,3.0440187581467706,3.3400649354216068,0.6726438285721525,190.1366257986448,0.022215654640911457,7.884112120806705,-651.1442785470883,270.43855633265747,40,regularized_coulomb
144,3.9185994619521543,3.4565309675320752,3.040678421509822,0.6945351853244972,112.86227888490166,0.015793873671046135,7.601346524144466,-45.36935075410827,14.647082635069399,40,regularized_coulomb
145,1.7126804199488679,3.1300785115351824,3.230206035860332,0.5457471125086848,91.69620027303516,0.018976260182044097,14.554244731477809,-688.1718827855111,341.6827961463548,40,regularized_coulomb
146,1.7191039384168727,3.115844150941119,3.19236102778105,0.2528914011061416,141.1613110190081,0.0142919573646785,17.908164543937414,-282.06372281019503,914.8172744907903,40,regularized_coulomb
147,3.105849830119878,3.2152412468097933,3.4361738011120777,0.4155903540432365,136.92334581749606,0.020640280112320372,7.68610427075123,-621.4163515598932,511.7497403190342,40,regularized_coulomb
148,1.3623844619756467,3.2008271442874148,3.2263765938749547,0.8832078857858329,142.18431139855934,0.013742314440352654,19.767041917157812,-256.6494577469316,773.939498196641,40,regularized_coulomb
149,3.3515953197199257,3.1275662862341163,3.0876004095494953,0.7024806554412295,177.3843368279389,0.020946195502580103,5.426447731523921,-385.2069221735685,669.048587667161,40,regularized_coulomb
150,2.7288827687216504,3.2131922485593196,3.4278326981607354,0.8223839913715283,177.7556633502817,0.027107980513306998,12.810726001872805,-954.8732477793219,943.0377638034681,40,regularized_coulomb
151,2.5159821353841565,3.4194279688646745,3.0159885097007844,0.9076030701643942,57.144805745577315,0.02312254675965881,15.24707177049685,-842.1973597755871,998.1977099980538,40,regularized_coulomb
152,3.0562960644211508,3.304001435029026,3.1199795599539217,0.8800453603594792,103.8296308368244,0.01709738755221178,14.490598411643196,-414.79875692250107,959.955596420662,40,regularized_coulomb
153,2.3733581336240017,3.015845113115575,3.0386892518747777,0.4014780764900192,150.85320254968542,0.02249419783626274,17.173444551232897,-943.1408227618872,625.3794938006595,40,regularized_coulomb
