id,sia_e,sia_n,ssa_n,pseudo_plastic_q,pseudo_plastic_uthreshold,till_effective_fraction_overburden,phi_min,phi_max,z_min,z_max,sliding_law
18,2.260318540647355,3.621878001790367,3.249040149005171,0.9012132742030678,100.59934765390578,0.01658238848238701,12.443663887103842,66.72818545371854,-912.4594410367463,1244.9786779453902,regularized_coulomb
19,1.4323541685895935,1.617685503067368,3.204135142957905,0.6191341833581739,121.3595522393546,0.02863331410304331,17.088260267270748,40.93578735421432,-562.0084943894713,196.466611938191,regularized_coulomb
20,3.4677202491795547,3.7101210774214026,3.2402267553254562,0.9420517979988252,189.0518569375524,0.017964657756829074,32.62504594999744,86.40460512806058,-739.7620967014711,707.1040778277446,regularized_coulomb
21,2.2591038770772274,1.0782621375363695,3.033234633891451,0.550869553900594,107.7432414421908,0.013362406661240191,32.67458561078727,55.452274539971896,-356.51732720678604,284.7975377136593,regularized_coulomb
22,3.3879566209522594,2.80477358128646,3.4279355147018267,0.8366199443040038,135.323031842651,0.011604960562648384,16.83873572820623,46.454539675199285,-923.6647839074948,817.0301775785781,regularized_coulomb
23,3.0320556733049706,3.4837833690969173,3.1717812479433407,0.8970312688235179,114.77210486811369,0.0167193398863897,11.143536989021138,66.84585397272127,-904.6034795386013,519.3599914127636,regularized_coulomb
24,2.646416819980288,1.7843050558938802,3.096102921478483,0.7639528686054262,89.61380730849066,0.022176328534461283,27.92759707745293,82.51902320749329,-893.3701039593561,141.60084433310132,regularized_coulomb
25,1.7457793982659902,1.521429702887659,3.471624691167867,0.6899054385175791,100.74703520445975,0.0218143686032636,22.877882899537624,50.35327556204676,-747.0980372400754,817.819856620416,regularized_coulomb
26,2.8329754489962697,3.6963319050122356,3.354368131831434,0.439174532587167,113.40747180332795,0.019611542814318084,21.993596700384188,46.08259196503937,-340.09837956726324,478.66214245951113,regularized_coulomb
27,2.147843368279389,3.039875885866644,3.1098959274118694,0.5713523300799984,178.75146225950778,0.019531292905559695,13.611970468080079,86.62158791145076,-619.7710017993261,250.27510892909623,regularized_coulomb
28,2.8978311079463834,2.5648240875254045,3.3418920554305886,0.7759527316864553,152.91796167559778,0.023310538573605953,18.9161989694775,50.75422545895671,-379.87920802056703,866.9188706579583,regularized_coulomb
29,1.4889525494469775,2.8964695898306503,3.340618305623453,0.6111610803332035,111.4552412018702,0.018160321334605337,27.398853804827038,84.72259219825334,-900.1468001879382,199.85365775053506,regularized_coulomb
30,2.8281105226916283,3.724867963753194,3.312833990220556,0.9279361131202378,135.72701877315154,0.011833271777232366,31.07251209719897,75.48769517019554,-92.41968475006752,1347.6678972902425,regularized_coulomb
31,3.724534407078377,2.2586777728045346,3.123327443782251,0.9487378918404392,117.81344331654604,0.02434378709326223,33.047770926061546,47.88406195270403,-796.7004707421211,651.3193790122809,regularized_coulomb
32,1.2161413890316872,2.678753124810174,3.4691552240841035,0.5979643782812814,125.80161254282946,0.01091251577240259,10.408233531089646,87.40485513077338,-548.6309853439184,746.0589813763789,regularized_coulomb
33,3.8646850204552674,1.9626573405504981,3.1163326494762575,0.5997365728942881,106.75268031480101,0.013055997489245387,5.806557910232315,72.33494070701292,-951.4081209314642,410.66882887431177,regularized_coulomb
34,2.9691896021686204,2.0685676209540373,3.0105656973027397,0.44022877862458487,193.84315761906427,0.010556664249802452,32.4393707574617,56.27912136267078,-311.2970011580121,577.4171570840709,regularized_coulomb
35,1.5551739716476347,1.8752225145555517,3.237502530880448,0.8827501651043617,134.51891682405864,0.029937019634073844,19.344162956657982,54.75318344957351,-803.8796409427816,1040.5644642729496,regularized_coulomb
36,3.43234984214894,2.7901411297652485,3.315645722992326,0.8337708150644826,80.18796013664037,0.015650193901671702,23.12959701877092,63.25833553704367,-569.5265082511074,1221.2141447807542,regularized_coulomb
37,1.7894325213797138,2.9540931376536665,3.1516107540465375,0.7903575588150615,189.21850438346678,0.015995676515013917,20.376213349745132,75.24758966402634,-197.99944798310287,383.46872700975274,regularized_coulomb
38,3.814638494478972,3.098222486971217,3.3258032334539442,0.3682038569585581,112.41075396235156,0.028234405088337064,19.319159906124597,56.539101745486576,-7.0948274252533565,615.3347551245087,regularized_coulomb
39,2.6785753097841387,2.0944726065797203,3.2888625934453355,0.295359098836662,78.21134401665789,0.012501195598700608,21.967394847449665,67.5046340312219,-497.7057950787129,1398.6775701201018,regularized_coulomb
40,3.7592883980816563,1.3686115318022944,3.1595675791582956,0.6815869851868052,152.40695359010795,0.019054325159758665,25.789626862555938,87.2946832726224,-669.2608271904824,352.09391599782487,regularized_coulomb
41,3.70512286145999,2.2785122989301843,3.1262288372585614,0.4149876899771121,190.27296825105216,0.026472179351060325,21.537649543343203,73.39024981299418,-140.83717203080187,761.5929269505173,regularized_coulomb
42,1.2530247089599578,1.7298530134196328,3.1445925245377584,0.9451199252385606,186.23585982628785,0.02144844073629875,26.344123744638257,79.47125117347747,-616.2701014035991,1108.9542518570463,regularized_coulomb
43,2.8466078483911255,1.0198054513642163,3.0652942748925467,0.29302424907328706,109.29864258523186,0.016731911224291983,34.492658307748755,66.48587204866242,-181.84866423246137,175.0437816617621,regularized_coulomb
44,1.5798177651953327,1.1112954058882643,3.126551598350774,0.6256616327987936,59.779227388473586,0.028101433319590828,24.230748498912508,68.73901634798958,-284.12670256914123,938.7315585983961,regularized_coulomb
45,3.708148961871284,2.9037765077407105,3.173802876010197,0.6914205034460106,113.99373271560161,0.01870856222482502,7.945823298830564,69.7314192980142,-637.9563067457852,721.7501643478492,regularized_coulomb
46,1.037643723340271,1.8495933775016467,3.0171401341438853,0.32096045275822455,137.16350326307813,0.010607425423433358,24.324908246580648,66.58625236949001,-29.52724796992436,608.2583601076948,regularized_coulomb
47,3.9231243726615097,1.787913998008206,3.055638077601338,0.8218163947108658,109.55498251772994,0.02333520369840817,14.67049336619105,65.13727248952465,-622.098361522167,1339.148520433283,regularized_coulomb
48,3.917166615151609,3.2860121567535634,3.3959767710158877,0.41790255076975524,67.6235485743961,0.019813809725220295,32.09977319961233,60.26329198783493,-94.44750768055337,1056.4835821639065,regularized_coulomb
49,2.8389768447617496,3.439242977197274,3.320886220171256,0.3767740494966988,146.97546919312703,0.02901944819186201,20.79719927116999,45.12472864960984,-396.92299082782176,1303.4795618088222,regularized_coulomb
50,1.3926503939656558,1.1216885721967471,3.0741616157828466,0.637928537997311,152.26613556870464,0.025674983155609156,32.141837295541904,63.005202004637496,-981.9915516364211,949.6353255886864,regularized_coulomb
51,3.1852352645239472,1.1891578887055054,3.1187120757144564,0.8442664938905169,167.01135695547438,0.014413742455165803,19.820906461297966,44.02684045125205,-661.2925695610918,527.8988299299814,regularized_coulomb
52,3.1889879583942093,3.9171374522880917,3.094845270915373,0.8412710203589163,50.06305517031312,0.011019571671752007,21.033209968891075,50.54310237512105,-466.86981033907455,604.0090530025799,regularized_coulomb
53,3.1341364277298416,1.538598675923499,3.129463641295411,0.8285598715396247,86.34916932575607,0.019206666958224917,22.798629124800634,74.88199545190203,-517.9835688279924,93.66548547600878,regularized_coulomb
54,1.2213834138294861,3.340417108291054,3.3141672106504223,0.706620699806932,110.92437759512839,0.02550210900058871,11.373411109308112,59.07210313486301,-346.7944823781686,1265.4082420064447,regularized_coulomb
55,2.3594625510941425,1.9437652802645784,3.1582557491062304,0.5269487202321689,99.30438167024923,0.023623422947425126,11.297062011898273,50.222978025337326,-148.0041163139946,1469.7535885725429,regularized_coulomb
56,3.0368070834972767,1.4992361256721138,3.057961003874553,0.3123055537561352,50.94395348477292,0.02176324346453904,18.547201586737177,42.88497933415267,-509.7831898209545,157.5316733125242,regularized_coulomb
57,3.093231733146153,1.252607273330455,3.079618854603014,0.5681909886442449,53.54395159388015,0.02097105265403523,11.95102954181688,64.44492594418301,-800.2404166847199,66.99395280095231,regularized_coulomb
58,1.3277876706287073,3.1190524296588524,3.281642191719832,0.7090109247839264,121.22676001835033,0.015753686897932412,10.996535243963274,52.01234008946718,-505.57340841185385,716.1163625056615,regularized_coulomb
59,2.60075810096201,3.201578238320535,3.4194563657784363,0.6292531502329335,97.09210505854799,0.023063721026001315,32.69760374567808,87.2085419303043,-507.9058773227316,793.8103598630952,regularized_coulomb
60,3.9804969398797865,3.091270044758497,3.378029875853867,0.27543293197033186,155.2444491634428,0.022883773493669757,7.0754585473319125,41.67321061749795,-369.42876990329876,134.45754290636035,regularized_coulomb
61,2.7066062403537843,1.4126968253621714,3.1073832817922855,0.47185822738058103,162.5097037660092,0.02418375293494974,13.565753971239229,51.98613689483878,-194.11530602482048,189.99537386278558,regularized_coulomb
62,2.0491515841046795,3.2590690747307645,3.039691263899918,0.4045275884945414,142.36862923541264,0.01989087933467877,11.18794748473476,56.89609582454614,-902.4750496220948,1092.5616084122603,regularized_coulomb
63,2.9499902793915957,3.469829667358613,3.0623016828461,0.648858794111292,75.17948829205119,0.024622950114628457,32.46976881257886,69.45898457553382,-606.0782352503949,1036.7169460170185,regularized_coulomb
64,1.0525228524600159,1.1472671505888932,3.404118024252448,0.3742176765323051,137.54819589812968,0.024151973593518897,8.89880792358505,72.58572399886509,-123.31645995575798,1112.3152751639707,regularized_coulomb
65,3.6900303296723362,3.950393436124253,3.2317201337761605,0.6478132580472546,52.21126325583252,0.023820482435022265,21.07076864890571,54.81418814699789,-869.0028646322286,99.38403212467088,regularized_coulomb
66,2.54378096999554,1.4338766241451313,3.4965587200535673,0.2789694089280556,68.04720771192238,0.010411267522206781,17.691672781061406,87.36090727264909,-200.22567790902303,484.4522078923538,regularized_coulomb
67,2.8561003265391567,2.7492089450809867,3.176074848280508,0.8722215637366441,75.61607860762014,0.012841336918313162,22.51879725275837,40.97851371048753,-890.8787146826039,1213.426621442958,regularized_coulomb
68,1.5070027054485693,3.809281744709557,3.2249200216364624,0.5756150722155673,154.6401133936971,0.020545122133905976,11.530646585809173,78.167479368556,-908.8281436580496,617.4790927351592,regularized_coulomb
69,1.8560598411643197,2.4871906016370366,3.2717787461189407,0.7026778324574402,141.35690810171556,0.013297815700847291,27.721670460534583,65.32073458781221,-134.2116136353876,78.02085573777704,regularized_coulomb
70,1.0996079471540432,1.4307349496880932,3.1829435792754657,0.7010620990679527,182.0728156507856,0.02955198782492572,30.489464982535598,48.661783627259865,-929.7719218069451,412.0507170022465,regularized_coulomb
71,2.5513366214974673,2.5715551320068846,3.4849313818910104,0.4608615764367292,132.44380747590537,0.022416524965527578,22.53064475461558,50.70223069453129,-348.8155633612173,966.5683449743862,regularized_coulomb
72,3.5298196169883513,3.525487480537861,3.495394375322485,0.7306487985987027,84.91362359217685,0.028960205196531218,27.014055014942187,59.78194251478385,-240.0512566447237,833.0027821494608,regularized_coulomb
73,3.0306829154597845,3.1173176862578766,3.0842607666963766,0.4825023116644709,179.51285451301516,0.02877631023701268,17.265198919960298,78.72037704452117,-53.82963060171676,1333.2687522146625,regularized_coulomb
74,1.0598213514806263,2.7672327933695327,3.1179312949954507,0.35161408922730447,102.28013851697919,0.012381489263448332,29.195539204624705,79.67991547990846,-635.3121413846169,945.9769573664497,regularized_coulomb
75,1.0753601193765323,1.6781885566411998,3.2687840101292807,0.6124357237229172,145.25324286549017,0.01997253862644193,20.236715644425175,47.2421412668718,-267.2883933721274,498.5821728411421,regularized_coulomb
76,3.8566249917293844,2.97937473767194,3.4840580210110264,0.4673559868436685,102.3513187328538,0.013460161739831713,33.35006919130592,44.353398908051346,-783.8651246899319,820.9559720410932,regularized_coulomb
77,3.9721620733996152,2.976475576391156,3.4094528558608284,0.33156632761915794,171.16581866485296,0.011388340530427284,8.936038458139015,59.460402376532485,-512.0275136506316,289.72460941916455,regularized_coulomb
78,3.7842718094475725,1.185026869665739,3.4740533603627393,0.47064290039932943,164.16360309391996,0.01078579350981324,27.06407381703843,68.290454259809,-432.49672956639927,1319.0207712583183,regularized_coulomb
79,2.701810040145455,2.5356657833161624,3.4599432622102375,0.5215050352711601,82.28949801715598,0.02477605966042059,18.136701541950135,79.60213923451397,-808.8077514406806,1180.5642011312602,regularized_coulomb
80,2.231406746972106,1.3387355752720045,3.4429305322622126,0.9467543100256911,69.3402675469405,0.01841365100399584,24.192929021963444,83.92871853400908,-443.02271954492767,998.7235115534411,regularized_coulomb
81,1.027939775585289,2.4058720555083815,3.0310265381221564,0.7864352007818385,98.73687893953297,0.028359948524363576,20.68095123282911,71.50527951445788,-202.02349543015646,526.2103124239034,regularized_coulomb
82,1.4189815121885079,1.9320902915027032,3.488391179108957,0.6353970441955141,110.8664906417788,0.027385862263311314,10.242662726891496,52.731336797748654,-897.4056829916581,343.95394726223356,regularized_coulomb
83,3.472870134999529,1.5424814328622447,3.0144376344049024,0.3326135702572109,159.07352117561985,0.020401197055044062,34.66856445089979,71.03537149518066,-703.0204354330765,534.7499821438378,regularized_coulomb
84,3.651648273003395,1.4970364934332188,3.2128640954280963,0.4029527458517248,103.92363403958512,0.029637773849615953,27.909274979964522,77.72687748413341,-337.6578052107999,467.6774952136099,regularized_coulomb
85,2.532975435244838,2.469051500715564,3.168944196781015,0.8887041074961454,94.95089859767229,0.02966882756855125,19.479032456581887,87.78892111984683,-60.24534641268065,421.1737245355239,regularized_coulomb
86,3.262352584678485,3.697239260161778,3.002444760031973,0.7360430452607574,159.68827617044298,0.012927240192084187,34.54418392698848,80.42828630692782,-52.67967421590288,582.5356427345887,regularized_coulomb
87,2.770469524942907,1.8827669352412015,3.441520471356595,0.6625266593444896,163.31767541210598,0.020180578259684924,32.51985632378597,69.09135631676551,-499.30519642524973,698.6302576194054,regularized_coulomb
88,1.123102826438829,1.3279132498879473,3.2906606445094897,0.9032555038940137,56.900500316719864,0.027188757234571072,10.325817278690696,88.83353198857729,-724.5632267939701,1447.804783041428,regularized_coulomb
89,3.141585099940472,2.1168279426788446,3.2301136915964106,0.6337792456420821,173.2766089840914,0.02340714359962741,20.319369368738393,60.52463264747963,-874.1418465630024,92.32139384774582,regularized_coulomb
90,2.93592259290876,1.2640860362571502,3.4902355013744115,0.5711297258661612,124.13323896180341,0.018304667736152844,15.683420966117657,62.16563133795161,-901.4637844580161,345.8985307573342,regularized_coulomb
91,3.53784321864711,1.2262966089558398,3.2797661368991697,0.8817690208654558,117.21936844689591,0.0165417992701959,29.47785511493208,47.987103498384315,-378.07559842869387,753.8162137987547,regularized_coulomb
92,1.842941289029211,1.6072195136533072,3.4762550050855188,0.5445796198917149,69.7338538303013,0.028579301331949247,18.61222028265134,61.71340503583316,-491.24294973854023,252.80001334667065,regularized_coulomb
93,3.3077286431783985,1.6370446244271855,3.2914561937293896,0.8076737845752302,135.54191361112137,0.029774496796934447,17.814174543910298,74.19207696864656,-1.8381253522217094,1266.7382817906696,regularized_coulomb
94,2.437180901880602,1.501861738847307,3.3281502204533777,0.8266687498489219,73.562885592101,0.017898038001146803,28.063342228123435,57.92357743391173,-664.9259609074181,1335.4053729053876,regularized_coulomb
95,3.7164603119801454,1.6888909865075195,3.392222341320738,0.6579284844209646,164.94920900078867,0.01845569445877647,27.038889634825242,45.36621312098566,-41.69471774658996,1090.3955599520932,regularized_coulomb
96,3.6461383288037106,3.3804018247089185,3.473834141531353,0.2868852212771021,127.61960533251656,0.011814478869137997,30.43401695841319,53.65007175145131,-293.74031391818767,639.5827425380884,regularized_coulomb
97,3.4068844509127674,3.940844677707692,3.137550917672978,0.8985014089687541,51.816587472169424,0.01223897835998723,17.356012699608613,58.10589252564335,-870.6543667786945,953.9789635031987,regularized_coulomb
98,3.319133824553242,3.1764575188135424,3.0515383428110914,0.7689890123211534,189.63099781874868,0.027511286288344046,16.43421478633163,49.25382983930701,-11.800140253692916,1167.6887526928579,regularized_coulomb
99,2.9203295604931108,2.227312662092889,3.0847396571440475,0.8687442862115913,121.4072833668864,0.013786651761202818,13.174537104221717,45.52268542326456,-826.5317768881857,1013.991443234389,regularized_coulomb
100,1.9914367805737219,1.4802058254934602,3.47968322509375,0.8491751093914935,115.90692839078689,0.013154515606893544,32.412883897123336,83.71033966751054,-127.2248226560555,1400.1348054471434,regularized_coulomb
101,1.8920763173393529,1.614830413816772,3.1104664892431906,0.8405433470472832,199.29036753509698,0.015622883699049052,8.215080835025823,66.92515192012453,-757.7499677665945,47.301152550110004,regularized_coulomb
102,3.304250842270678,3.283189826864302,3.3763677759248885,0.6013802140331499,188.96899161090107,0.01318571692654833,25.072153719695624,54.73704500383238,-785.2520772760131,492.39564130273345,regularized_coulomb
103,2.5371686210355766,1.1312221057328131,3.2682157613153153,0.5978014950639753,83.13542043197026,0.01745841755894595,9.204990554475433,59.317833021566955,-725.8404182318068,1160.6982616993316,regularized_coulomb
104,2.5731526236325815,2.8383653802566116,3.3304096875399694,0.9376763540089896,95.72624708852312,0.01128899667750375,9.608303591320036,87.13902089674008,-332.4802118019662,87.69350640301758,regularized_coulomb
105,2.8237827370074884,1.5656161793107661,3.1752212304685155,0.38057531238011366,97.8894290864663,0.015939489836321152,16.413140503800186,75.61684903209817,-620.6823034392992,385.0755493684079,regularized_coulomb
106,2.7271907061725496,2.414979335030734,3.334629835313684,0.26758804696778715,118.67305067824849,0.018048903206316608,6.354678335373831,83.75515819641637,-472.5041379075251,131.4500769535264,regularized_coulomb
107,3.314337377147728,2.38208047115771,3.220046463178806,0.5096550119857375,76.0901297677663,0.010236524996568684,30.192948825501514,54.20965688814881,-292.356556367208,260.20251046450073,regularized_coulomb
108,3.4848202066600016,3.6018672787120516,3.273138242207881,0.25853063900191053,145.97495268881363,0.027119831369747688,30.864444358804096,63.85294793383805,-163.42623571552213,142.8819397653459,regularized_coulomb
109,2.1815263091367116,3.299787064056143,3.1151137277761665,0.6033013057209438,135.9280717439541,0.014691429726335246,20.757687915394104,59.73235356393528,-615.3004871673252,560.7854218699736,regularized_coulomb
110,3.299120272523817,2.6658907959830795,3.3482631614572322,0.2620150933603191,112.21503150902137,0.018848331378832676,9.964123483451067,49.99702225126664,-534.187804427841,858.7128387221394,regularized_coulomb
111,3.3388914971283423,3.8928787726411835,3.461979180679903,0.7611457022561655,63.21538550600168,0.029568055995366632,23.288217448765185,83.54062389120415,-705.9502415302222,1388.0960178237094,regularized_coulomb
112,2.5690144913419912,2.059501843692887,3.387799170407312,0.9163615534577457,136.90611619192902,0.017425909417812004,23.221287096703218,82.06109927669758,-623.9457821973775,1300.7808388174867,regularized_coulomb
113,2.064912740719593,3.6707789296785363,3.392778487982639,0.5327806615881223,84.29072893420658,0.02428954157069029,26.04451256224408,40.35065086683473,-523.8685626108886,382.14949261146586,regularized_coulomb
114,1.8667194439421964,2.11130285695263,3.29757377823639,0.3923013175803293,121.83901103636384,0.02938099246598814,15.939622496448907,48.382945218378524,-956.4683316080544,358.4361914377558,regularized_coulomb
115,3.841635203889588,3.1668965525116546,3.193474092554355,0.910392033098166,190.7045660664206,0.016968199450851172,10.882868644722965,47.602591162354926,-862.6037642629016,1468.3029412224773,regularized_coulomb
116,3.836905520882685,2.0333939366011764,3.0572665065618176,0.7313131665042125,162.75876630164265,0.019025296952366696,32.76303678408671,88.98069322089582,-172.8774221324668,839.7410683166684,regularized_coulomb
117,2.464801288538231,1.4247565790010035,3.476745174858231,0.5429449474978064,129.27436522099475,0.029995303662107384,15.888180181778166,73.97438531817227,-58.517175684708604,350.0953486800873,regularized_coulomb
118,1.5618181677066054,1.6007994907079923,3.4328688596666894,0.5517858104240743,79.2643199445103,0.013067429346169387,30.016362599937885,60.68001160279408,-155.45477638512432,637.5228021892038,regularized_coulomb
119,2.514251105916639,2.602149653018541,3.1887139844323373,0.42815353892287955,151.79513148673652,0.01350745879880793,31.819376200292638,55.272676709291005,-248.11938592730417,1299.2111119690046,regularized_coulomb
120,1.10297058554446,2.1903448237960914,3.464041353331061,0.5780526634973273,54.72545101603015,0.010354159423412378,14.86271231644373,67.85628960555793,-498.7520313253252,642.5460505640979,regularized_coulomb
121,2.189121406422415,3.790172910762487,3.0509616345146835,0.270266057103842,136.83052851380222,0.010051934906179573,21.174663375601416,52.48700421760893,-450.89966654172156,361.1110494256846,regularized_coulomb
122,1.74781939659649,3.849398766111687,3.1241004628067035,0.849895279383145,157.68583637474717,0.024241816860221484,12.881352393379029,86.46063965785525,-876.651145331011,1042.5942511797205,regularized_coulomb
123,1.4961448589580004,1.283380764959847,3.4713253158169954,0.4867485592779983,189.89587606660658,0.0253247080901733,30.614771399222022,61.00610429977413,-306.13622991341776,176.48358744607538,regularized_coulomb
124,2.4110071717939063,3.5128388009512452,3.480779312619466,0.8881071801818088,90.50109895428324,0.025961040333572986,16.187689876359634,40.42754889526622,-626.9821319017042,613.3835275114232,regularized_coulomb
125,2.397219680570517,3.228459961670453,3.405418504768365,0.35901033431499574,91.7200526292444,0.015399558080065854,32.00668368852624,80.50467455058626,-582.9469557529842,944.5970399036485,regularized_coulomb
126,3.558474677894322,1.5109880517561558,3.2969092652905636,0.6360266749684595,191.36849469044455,0.023611026698150024,28.79661415596321,72.29248963543166,-668.0626606815608,1172.9171784143236,regularized_coulomb
127,1.307843017662298,3.4266387911144,3.181915739354792,0.6864680706869188,98.8425746785666,0.01257042166331505,28.545498510504366,69.93506935937735,-264.3915334732152,496.1232073583809,regularized_coulomb
128,3.82807232592548,2.109505377375717,3.1133784910896054,0.44144060742626656,194.9909637116523,0.017746294415159514,31.37599450399243,43.322240843581945,-920.5345585854726,449.37291381522493,regularized_coulomb
129,1.862154553213393,3.9925392892111518,3.374490722817192,0.551679033894238,55.445954700738504,0.0229423193824789,20.543846613488796,51.73863998100669,-135.10693271626633,1179.521576844001,regularized_coulomb
130,1.2659678418002265,3.32319596363059,3.4581776653708327,0.37245514077790814,148.2341268206216,0.011502524652964547,23.946569444204513,76.11780237696756,-147.32357632827495,1198.9086509712367,regularized_coulomb
131,1.9938686681618756,3.0284927321031123,3.324812625094328,0.3233069706710239,177.38269120245548,0.0245527480138297,27.500019259896842,73.05798463574078,-390.9576939373535,936.0332298344399,regularized_coulomb
132,1.0048634014983078,2.1742437844896823,3.339902383412272,0.52578967250034,181.5039343246484,0.02648184273422284,25.63902660723998,46.69777609509752,-748.9713268926221,1378.6480008506069,regularized_coulomb
133,2.768244194908351,3.1522261189799092,3.0752067082262022,0.7103482294998966,79.46667370728713,0.024886715311546296,16.468838926480537,87.55989964514578,-361.374512547318,1165.5029905889353,regularized_coulomb
134,2.42995827695725,1.5676712106595243,3.46627827908276,0.5240337857074093,104.64746440205222,0.014518657575745324,18.377470284342664,45.99894530876911,-18.521238207753413,1134.7099634229944,regularized_coulomb
135,2.009362754716833,3.0772823269780663,3.3991640965325547,0.39873751200365937,134.80565609213488,0.01196348072659545,8.96834489232631,88.64406526871969,-898.8216457150406,913.8613226151283,regularized_coulomb
136,1.3359967042963146,2.539589363453565,3.431455429813158,0.9350144854495721,154.7415168347082,0.010640189007482759,10.049637289016506,63.43381446010227,-935.271093524869,791.6633815852828,regularized_coulomb
137,2.4607388361092077,1.9293775842015068,3.0646953810127218,0.8898896551663154,95.91736531636639,0.01490981702067631,21.378194528449995,64.9495778393329,-381.0321411222468,823.8062594990944,regularized_coulomb
138,2.7539831355046167,1.5733501540837613,3.3424257280408693,0.7045628933341024,199.73901056092618,0.01235046227750818,10.038190147775644,64.76133615357233,-899.7233265836495,1065.561969640264,regularized_coulomb
139,1.8984452644402539,2.6586142156851045,3.201374859757644,0.7823289326003826,198.13736352759727,0.023003575043612223,24.075540948623946,41.43116923571479,-866.4708552967638,911.8015960988105,regularized_coulomb
140,3.9906092024980895,1.1361183142768576,3.374519210550207,0.4623601319610578,139.50471086563954,0.029458603008764093,14.341687886770424,51.100266685004435,-694.329533912016,567.7490945295292,regularized_coulomb
141,3.2765584533435343,3.044017116526332,3.1086609629734205,0.4649652051835209,145.00091944506798,0.027532793921236136,16.363478902299875,52.97855708505755,-495.9585365817767,1192.31899058722,regularized_coulomb
142,2.24015908241826,3.3307368371694723,3.3859359377916833,0.8431934158446172,59.65151874167063,0.011457400515537416,25.844828561545693,64.45863250828951,-911.3266570838366,1329.7785887533096,regularized_coulomb
143,3.17082632006907,3.5281278576284087,3.203914913752237,0.5812037653758622,174.6114779022555,0.027265473754420483,29.981319190576297,41.50630800543145,-824.3997364296628,712.7174739982107,regularized_coulomb
